name,price,category,brand,target
piso vinilico cemento grigio acetinado tipo a biancogres,149.9,pisos,BIANCOGRES,8
piso esmaltado hd coqueirinho rustico tipo a elizabeth,33.9,pisos,ELIZABETH,8
piso esmaltado hd sao francisco brilhante tipo a elizabeth,32.9,pisos,ELIZABETH,8
piso cristalato ceramico albury acetinado tipo a branco cecafi,59.9,pisos,CECAFI,8
piso cristalato ceramico oceane acetinado tipo a bege cecafi,69.9,pisos,CECAFI,8
porcelanato quatzita antiderrapante tipo a ouro pamesa,56.9,porcelanatos,PAMESA,9
piso cristalato ceramico venezia polido tipo a branco fioranno,79.9,pisos,FIORANNO,8
piso esmaltado hd maranhao brilhante tipo a elizabeth,31.9,pisos,ELIZABETH,8
porcelanato balance cimento tipo a ivory pamesa,56.9,porcelanatos,PAMESA,9
porcelanato esmaltado cemento concreto soft rustico tipo a elizabeth,74.9,porcelanatos,ELIZABETH,9
piso esmaltado hd japura rustico tipo a elizabeth,31.9,pisos,ELIZABETH,8
piso cantabria azul polido tipo a pointer,86.9,pisos,POINTER,8
piso cristalato ceramico merano polido tipo a cinza fioranno,84.9,pisos,FIORANNO,8
piso psi tipo a incenor,28.9,pisos,INCENOR,8
piso linea acetinado tipo a arielle,34.9,pisos,ARIELLE,8
piso esmaltado hd pajeu brilhante tipo a elizabeth,33.9,pisos,ELIZABETH,8
porcelanato pietra di vesale sabbia externo tipo a biancogres,75.9,porcelanatos,BIANCOGRES,9
piso laredo acetinado tipo a arielle,32.9,pisos,ARIELLE,8
piso piedras maior resistencia ao escorregamento tipo a arielle,32.9,pisos,ARIELLE,8
porcelanato cemento grigio acetinado tipo a biancogres,66.9,porcelanatos,BIANCOGRES,9
piso hd itapemirim acetinado tipo a elizabeth,33.9,pisos,ELIZABETH,8
porcelanato hd carrara wave brilhante tipo a elizabeth,69.9,porcelanatos,ELIZABETH,9
piso lignum brilhante tipo a arielle,34.9,pisos,ARIELLE,8
piso alliance brilhante tipo a arielle,34.9,pisos,ARIELLE,8
porcelanato cemento grigio externo tipo a biancogres,75.9,porcelanatos,BIANCOGRES,9
porcelanato statuario santi acetinado tipo a biancogres,69.9,porcelanatos,BIANCOGRES,9
piso esmaltado hd sobral brilhante tipo a elizabeth,32.9,pisos,ELIZABETH,8
piso esmaltado hd itaunas bege brilhante tipo a elizabeth,29.9,pisos,ELIZABETH,8
piso hd acari branco tipo a elizabeth,33.9,pisos,ELIZABETH,8
porcelanato hd napoles wave brilhante tipo a elizabeth,59.9,porcelanatos,ELIZABETH,9
porcelanato cemento avorio acetinado tipo a biancogres,68.9,porcelanatos,BIANCOGRES,9
piso cordova acetinado tipo a arielle,32.9,pisos,ARIELLE,8
piso esmaltado hd itaunas branco brilhante tipo a elizabeth,33.9,pisos,ELIZABETH,8
porcelanato hd fiori di bosco polido tipo a elizabeth,119.9,porcelanatos,ELIZABETH,9
porcelanato imperatore polido marrom tipo a incesa,97.9,porcelanatos,INCESA,9
porcelanato nude brilhante retificado tipo a incesa,54.9,porcelanatos,INCESA,9
porcelanato carrara polido branco tipo a incesa,139.9,porcelanatos,INCESA,9
porcelanato ripado rocha rustico acetinado tipo a elizabeth,119.9,porcelanatos,ELIZABETH,9
porcelanato basaltina beige externo tipo a biancogres,68.9,porcelanatos,BIANCOGRES,9
piso florence brilhante tipo a arielle,32.9,pisos,ARIELLE,8
piso fremont brilhante tipo a arielle,34.9,pisos,ARIELLE,8
porcelanato dream polido branco tipo a incesa,179.9,porcelanatos,INCESA,9
piso hd japura bege brilhante tipo a elizabeth,29.9,pisos,ELIZABETH,8
piso vizcaya polido retificado tipo a pointer,114.9,pisos,POINTER,8
piso hd vitoria brilhante branco tipo a elizabeth,32.9,pisos,ELIZABETH,8
porcelanato hd milano rustico tipo a elizabeth,59.9,porcelanatos,ELIZABETH,9
piso hd acari bege tipo a elizabeth,33.9,pisos,ELIZABETH,8
piso duomo troppo externo tipo a pointer,51.9,pisos,POINTER,8
porcelanato champagne brilhante retificado tipo a incesa,61.9,porcelanatos,INCESA,9
piso hd sobral bege brilhante tipo a elizabeth,35.9,pisos,ELIZABETH,8
piso ceramico hd itaunas branco acetinado tipo c elizabeth,25.9,pisos,ELIZABETH,8
porcelanato calacata altissimo satin acetinado tipo a biancogres,108.9,porcelanatos,BIANCOGRES,9
piso hd vitoria acetinado branco tipo a elizabeth,32.9,pisos,ELIZABETH,8
piso hd itacare tipo a elizabeth,34.9,pisos,ELIZABETH,8
porcelanato cemento grigio tipo a biancogres,104.9,porcelanatos,BIANCOGRES,9
piso hd fortaleza acetinado cinza tipo c elizabeth,25.9,pisos,ELIZABETH,8
piso imbassai rustico tipo a elizabeth,31.9,pisos,ELIZABETH,8
porcelanato paviment gray externo acetinado tipo a incesa,75.9,porcelanatos,INCESA,9
porcelanato cristallo bianco lux polido tipo a biancogres,131.9,porcelanatos,BIANCOGRES,9
porcelanato cemento grigio acetinado tipo a cinza biancogres,104.9,porcelanatos,BIANCOGRES,9
piso esmaltado hd itaunas branco acetinado tipo a elizabeth,32.9,pisos,ELIZABETH,8
porcelanato esmaltado hd pietra de bergamo acetinado tipo a elizabeth,99.9,porcelanatos,ELIZABETH,9
piso hd baraunas brilhante tipo a elizabeth,35.9,pisos,ELIZABETH,8
porcelanato hd napoles acetinado tipo a elizabeth,59.9,porcelanatos,ELIZABETH,9
piso ceramico brilhante itapemirim hd tipo a elizabeth,31.9,pisos,ELIZABETH,8
porcelanato legno maso externo acetinado tipo a biancogres,99.9,porcelanatos,BIANCOGRES,9
porcelanato black lux polido tipo a biancogres,137.9,porcelanatos,BIANCOGRES,9
porcelanato chloe lux polido tipo a biancogres,137.9,porcelanatos,BIANCOGRES,9
piso ceramico cassis polido rt tipo a fioranno,75.9,pisos,FIORANNO,8
porcelanato onix bianco lux polido tipo a biancogres,125.9,porcelanatos,BIANCOGRES,9
piso malaga preto polido retificado tipo a fioranno,84.9,pisos,FIORANNO,8
piso ceramico georgia po rt polido tipo a cecafi,84.9,pisos,CECAFI,8
porcelanato balance cimento grey acetinado retificado tipo a pamesa,56.9,porcelanatos,PAMESA,9
piso ceramico sicilia cristalo tipo a cecafi,79.9,pisos,CECAFI,8
porcelanato calacata altissimo lux polido tipo a biancogres,125.9,porcelanatos,BIANCOGRES,9
piso ceramico gales po rt tipo a cecafi,79.9,pisos,CECAFI,8
piso vinilico nobile lazzio biancogres,124.9,pisos,BIANCOGRES,8
piso vinilico vita colonna biancogres,88.9,pisos,BIANCOGRES,8
porcelanato balance cimento ivory polido retificado tipo a pamesa,87.9,porcelanatos,PAMESA,9
porcelanato calacata altissimo satin tipo a biancogres,159.9,porcelanatos,BIANCOGRES,9
porcelanato creta polido retificado tipo a pamesa,87.9,porcelanatos,PAMESA,9
piso vinilico vita abruzzo biancogres,79.9,pisos,BIANCOGRES,8
piso vinilico vita vernazza marrom biancogres,79.9,pisos,BIANCOGRES,8
porcelanato medici polido retificado branco tipo a pamesa,87.9,porcelanatos,PAMESA,9
porcelanato medici polido retificado cinza tipo a pamesa,79.9,porcelanatos,PAMESA,9
porcelanato bay polido retificado tipo a pamesa,97.9,porcelanatos,PAMESA,9
piso vinilico vita trevi biancogres,79.9,pisos,BIANCOGRES,8
piso ceramico psi tipo a incenor,28.9,pisos,INCENOR,8
porcelanato calacata oro lux tipo a biancogres,108.9,porcelanatos,BIANCOGRES,9
piso vinilico aroeira hd marrom vinilforte,79.9,pisos,VINILFORTE,8
piso vinilico hd amendoin bravo vinilforte,89.9,pisos,VINILFORTE,8
piso ceramico boulevard street lazer tipo a pointer,51.9,pisos,POINTER,8
piso vinilico hd jacaranda vinilforte,99.9,pisos,VINILFORTE,8
porcelanato borgia tipo a branco pamesa,77.9,porcelanatos,PAMESA,9
piso vinilico hd carvalho vinilforte,79.9,pisos,VINILFORTE,8
piso ceramico riveira hd tipo a branco mate arielle,26.9,pisos,ARIELLE,8
piso ceramico aruana tipo a bege arielle,34.9,pisos,ARIELLE,8
piso ceramico traffic stone hd tipo a arielle,32.9,pisos,ARIELLE,8
porcelanato liverpool retificado tipo a bege biancogres,96.9,porcelanatos,BIANCOGRES,9
piso ceramico riveira hd tipo a bege arielle,32.9,pisos,ARIELLE,8
piso olimpo ad madeira tipo a arielle,37.9,pisos,ARIELLE,8
piso ceramico riveira hd tipo a branco arielle,32.9,pisos,ARIELLE,8
piso ceramico campina tipo a arielle,32.9,pisos,ARIELLE,8
piso vinilico hd pinus vinilforte,99.9,pisos,VINILFORTE,8
piso hd logan tipo a arielle,34.9,pisos,ARIELLE,8
piso ceramico riviera tipo a branco mate arielle,38.9,pisos,ARIELLE,8
piso hd gretna tipo a arielle,26.9,pisos,ARIELLE,8
porcelanato marmo egeu satin tipo a biancogres,104.9,porcelanatos,BIANCOGRES,9
piso ceramico nimbus tipo a porto rico,28.9,pisos,PORTO RICO,8
porcelanato antique wood amber hd tipo a elizabeth,79.9,porcelanatos,ELIZABETH,9
porcelanato cemen concreto tipo a elizabeth,74.9,porcelanatos,ELIZABETH,9
piso statuarietto polido retificado tipo a pointer,78.9,pisos,POINTER,8
piso ceramico filete tipo a bege porto rico,28.9,pisos,PORTO RICO,8
porcelanato borgia brilhante tipo a pamesa,51.9,porcelanatos,PAMESA,9
piso carpina deck stone hd tipo a cebras,36.9,pisos,CERBRAS,8
piso ceramico bianco gioia classica hd tipo a pointer,78.9,pisos,POINTER,8
porcelanato illuminato beige satin tipo a biancogres,94.9,porcelanatos,BIANCOGRES,9
piso ceramico marajo stone hd deck tipo a cerbras,33.9,pisos,CERBRAS,8
porcelanato marmo egeu lux tipo a biancogres,119.9,porcelanatos,BIANCOGRES,9
porcelanato illuminato beige lux tipo a biancogres,113.9,porcelanatos,BIANCOGRES,9
porcel onix bianco satin tipo a biancogres,104.9,porcelanatos,BIANCOGRES,9
porcelanato branco imperador hd tipo a elizabeth,89.9,porcelanatos,ELIZABETH,9
porcelanato le blanc acetinado tipo a elizabeth,69.9,porcelanatos,ELIZABETH,9
porcelanato carrara bege polido tipo a tecnogres,79.9,porcelanatos,TECNOGRES,9
piso ceramico trastevere lazer tipo a pointer,39.9,pisos,POINTER,8
piso ceramico bianco gioia classica tipo a pointer,69.9,pisos,POINTER,8
porcelanato cremo delicato hd tipo a elizabeth,119.9,porcelanatos,ELIZABETH,9
porcelanato borgia acetinado tipo a pamesa,54.9,porcelanatos,PAMESA,9
porcelanato calacata altissimo santin acetinado biancogres,108.9,porcelanatos,BIANCOGRES,9
porcelanato onix bianco lux tipo a biancogres,119.9,porcelanatos,BIANCOGRES,9
porcelanato calacata dourado polido tipo a tecnogres,75.9,porcelanatos,TECNOGRES,9
piso ceramico carrara statuario brilante retificado tipo a pointer,41.9,pisos,POINTER,8
porcelanato esmaltado hd cremo delicato acetinado tipo a elizabeth,99.9,porcelanatos,ELIZABETH,9
porcelanato super bianco polido tipo c elizabeth,59.9,porcelanatos,ELIZABETH,9
piso ceramico deck ilheus cedro tropicalia tipo a pointer,47.9,pisos,POINTER,8
porcelanato super bianco natural escovado tipo a elizabeth,79.9,porcelanatos,ELIZABETH,9
porcelanato neutra cinza tipo a pamesa,54.9,porcelanatos,PAMESA,9
porcelanato projecta nude retificado tipo a pamesa,57.9,porcelanatos,PAMESA,9
porcelanato balance cimento ivory as tipo a pamesa,87.9,porcelanatos,PAMESA,9
porcelanato native tipo a incesa,78.9,porcelanatos,INCESA,9
porcelanato calacata altissimo lux polido retificado tipo a biancogres,108.9,porcelanatos,BIANCOGRES,9
porcelx calacata altissimo acetinado lux tipo a biancogres,169.9,porcelanatos,BIANCOGRES,9
porcelanato super bianco bianco tipo a bege elizabeth,79.9,porcelanatos,ELIZABETH,9
porcelanato crema marfil polido retificado tipo a incesa,63.9,porcelanatos,INCESA,9
porcelanato avorio polido tipo a tecnogres,65.9,porcelanatos,TECNOGRES,9
porcelanato super bianco tipo a bege elizabeth,89.9,porcelanatos,ELIZABETH,9
porcelanato paviment gray retificado tipo a incesa,75.9,porcelanatos,INCESA,9
piso classico branco retificado mate a pointer,49.9,pisos,POINTER,8
porcelanato hd smoke polido tipo a elizabeth,89.9,porcelanatos,ELIZABETH,9
porcelanato peroba tipo a biancogres,96.9,porcelanatos,BIANCOGRES,9
piso aurora bege brilhante tipo a cerbras,38.9,pisos,CERBRAS,8
piso santorini deck granilhado tipo a cerbras,39.9,pisos,CERBRAS,8
porcelanato balance cimento ivory tipo a pamesa,69.9,porcelanatos,PAMESA,9
piso atenas cinza tipo a cerbras,41.9,pisos,CERBRAS,8
piso aurora branco brilhante tipo a cerbras,41.9,pisos,CERBRAS,8
piso panama cinza acetinado tipo a cerbras,38.9,pisos,CERBRAS,8
piso ceramico urbana retro mix urbana hd tipo a pointer,57.9,pisos,POINTER,8
porcelanato balance cimento grey tipo a pamesa,87.9,porcelanatos,PAMESA,9
porcelanato ipe outside tipo a incesa,89.9,porcelanatos,INCESA,9
piso ceramico classico branco tipo a pointer,41.9,pisos,POINTER,8
porcelanato lille branco tipo a pamesa,54.9,porcelanatos,PAMESA,9
porcelanato polar acetinado a elizabeth,59.9,porcelanatos,ELIZABETH,9
porcelanato iconic grey antislip retificado tipo a pamesa,56.9,porcelanatos,PAMESA,9
piso ceramico psi plus digital tipo a incenor,35.9,pisos,INCENOR,8
piso ceramico classico cru neutra tipo a pointer,49.9,pisos,POINTER,8
porcelanato polido tipo a branco cristal tecnogres,75.9,porcelanatos,TECNOGRES,9
piso ceramico psi hd tipo a incenor,35.9,pisos,INCENOR,8
porcelanato hd deck bamboo tipo a elizabeth,59.9,porcelanatos,ELIZABETH,9
piso porcelanato passaggio avorio hd tipo a elizabeth,59.9,porcelanatos,ELIZABETH,9
piso ceramico infinita bege infinita hd tipo a pointer,28.9,pisos,POINTER,8
porcelanato calacatta real polido tipo a tecnogres,75.9,porcelanatos,TECNOGRES,9
porcelanato onix gray polido tipo a tecnogres,79.9,porcelanatos,TECNOGRES,9
porcelanato hd branco imperador polido tipo a elizabeth,79.9,porcelanatos,ELIZABETH,9
porcelanato white natural escovado tipo a elizabeth,89.9,porcelanatos,ELIZABETH,9
porcelanato lille beige tipo a pamesa,56.9,porcelanatos,PAMESA,9
porcelanato giotto hd tipo a elizabeth,99.9,porcelanatos,ELIZABETH,9
porcelanato chicago grigio ap retificado tipo a biancogres,79.9,porcelanatos,BIANCOGRES,9
porcelanato hd parthenon bianco polido tipo a elizabeth,79.9,porcelanatos,ELIZABETH,9
porcelanato hd platinum polido tipo a elizabeth,79.9,porcelanatos,ELIZABETH,9
porcelanato hd le blanc polido tipo a elizabeth,79.9,porcelanatos,ELIZABETH,9
porcelanato esmaltado tivoli brilhante tipo a pamesa,56.9,porcelanatos,PAMESA,9
porcelanato calacatta pamesa,54.9,porcelanatos,PAMESA,9
porcelanato dublin branco tipo a pamesa,54.9,porcelanatos,PAMESA,9
porcelanato dublin bege retificado tipo a pamesa,54.9,porcelanatos,PAMESA,9
piso hd piasentina branco mate tipo a pointer,46.9,pisos,POINTER,8
piso ceramico riacho doce hd tipo a pointer,47.9,pisos,POINTER,8
piso ceramico brilhante bege tipo a incenor,24.9,pisos,INCENOR,8
porcelanato retificado tipo a roma pamesa,56.9,porcelanatos,PAMESA,9
piso ipu marfim brilhante tipo a cerbras,36.9,pisos,CERBRAS,8
porcelanato london branco retificado tipo a pamesa,59.9,porcelanatos,PAMESA,9
porcelanato london cinza tipo a pamesa,59.9,porcelanatos,PAMESA,9
porcelanato legno maso acetinado tipo a biancogres,99.9,porcelanatos,BIANCOGRES,9
porcelanato mediterraneo tipo a pamesa,39.9,porcelanatos,PAMESA,9
piso ceramico deck marfim lenho hd tipo a pointer,44.9,pisos,POINTER,8
piso aracati cinza granilhado tipo a cerbras,36.9,pisos,CERBRAS,8
piso ceramico araripe tipo a bege cerbras,33.9,pisos,CERBRAS,8
piso ceramico araripe acropole tipo a cinza cerbras,33.9,pisos,CERBRAS,8
piso aurora bege tipo a bege cerbras,36.9,pisos,CERBRAS,8
piso ceramico itapui tech tipo a branco cerbras,33.9,pisos,CERBRAS,8
porcelanato carvalho sense tipo a biancogres,99.9,porcelanatos,BIANCOGRES,9
piso quartzo branco acetinado tipo a cerbras,35.9,pisos,CERBRAS,8
porcelanato thimos caramello retificado tipo a biancogres,96.9,porcelanatos,BIANCOGRES,9
piso cristal tipo a branco cerbras,35.9,pisos,CERBRAS,8
piso neve branco tipo a cerbras,35.9,pisos,CERBRAS,8
piso aracati bege granilhado tipo a cerbras,36.9,pisos,CERBRAS,8
porcelanato thimos sabbia retificado tipo a biancogres,99.9,porcelanatos,BIANCOGRES,9
piso ceramico classico cru brilhante hd tipo a pointer,35.9,pisos,POINTER,8
piso ceramico brilhante tipo a branco incenor,24.9,pisos,INCENOR,8
porcelanato muira caramello retificado tipo a biancogres,99.9,porcelanatos,BIANCOGRES,9
piso hd jardim mix externo tipo a pointer,44.9,pisos,POINTER,8
piso ceramico hd cinza imperial brilhante tipo a pointer,29.9,pisos,POINTER,8
piso ceramico cimento branco cimento hd tipo a pointer,37.9,pisos,POINTER,8
piso ceramico classico branco neutra hd tipo a pointer,36.9,pisos,POINTER,8
piso ceramico deck sucupira lenho hd tipo a pointer,46.9,pisos,POINTER,8
piso ceramico onix ouro classica hd tipo a pointer,36.9,pisos,POINTER,8
piso ceramico varanda canela lazer hd tipo a pointer,46.9,pisos,POINTER,8
piso ceramico deck canela lenho hd tipo a pointer,46.9,pisos,POINTER,8
piso ceramico refloresta bege lenho hd tipo a pointer,36.9,pisos,POINTER,8
piso ceramico carrara statuario classico tipo a pointer,30.9,pisos,POINTER,8
piso ceramico parquet jequitiba lenho hd tipo a pointer,36.9,pisos,POINTER,8
piso hd classico branco brilho tipo a pointer,35.9,pisos,POINTER,8
piso hd parquet marfim brilho a pointer,36.9,pisos,POINTER,8
piso ceramico lenho ripa lenho hd tipo a pointer,44.9,pisos,POINTER,8
tinta esmalte auto brilho dialine base agua cinza medio iquine,41.9,tintas,IQUINE,10
tinta esmalte auto brilho dialine base agua preto iquine,41.9,tintas,IQUINE,10
tinta esmalte auto brilho dialine base agua marrom tabaco iquine,41.9,tintas,IQUINE,10
tinta esmalte auto brilho dialine base agua laranja iquine,41.9,tintas,IQUINE,10
tinta esmalte auto brilho dialine base agua branco neve iquine,41.9,tintas,IQUINE,10
tinta acrilica fosca lata super premium branco neve iquine,299.9,tintas,IQUINE,10
tinta esmalte acetinada dialine base agua branco neve iquine,45.9,tintas,IQUINE,10
tinta esmalte fosca dialine base agua branco iquine,219.9,tintas,IQUINE,10
tinta acrilica acetinado super lavavel branco neve iquine,399.9,tintas,IQUINE,10
tinta esmalte auto brilho dialine base agua vermelho iquine,41.9,tintas,IQUINE,10
tinta esmalte auto brilho dialine base agua amarelo iquine,41.9,tintas,IQUINE,10
tinta esmalte auto brilho dialine base agua azul del rey iquine,41.9,tintas,IQUINE,10
tinta esmalte auto brilho dialine base agua platina iquine,41.9,tintas,IQUINE,10
tinta esmalte fosca dialine base agua preto iquine,48.9,tintas,IQUINE,10
tinta esmalte acetinada dialine base agua branco gelo iquine,48.9,tintas,IQUINE,10
tinta esmalte auto brilho dialine base agua branco gelo iquine,41.9,tintas,IQUINE,10
tinta esmalte auto brilho dialine base agua marfim iquine,41.9,tintas,IQUINE,10
tinta esmalte auto brilho dialine base agua verde folha iquine,41.9,tintas,IQUINE,10
tinta esmaltada alto brilho dialine seca rapido grafite escuro iquine,139.9,tintas,IQUINE,10
tinta esmaltada fosca dialine seca rapido branco neve iquine,41.9,tintas,IQUINE,10
tinta esmaltada acetinada dialine seca rapido branco gelo iquine,42.9,tintas,IQUINE,10
tinta esmaltada fosca dialine seca rapido preto iquine,145.9,tintas,IQUINE,10
tinta esmaltada alto brilho dialine seca rapido cobre iquine,42.9,tintas,IQUINE,10
textura acrilica fosca branco coral,163.9,complementos,CORAL,2
tinta esmaltada acetinada dialine seca rapido branco neve iquine,144.9,tintas,IQUINE,10
tinta esmaltada alto brilho dialine seca rapido dourado iquine,41.9,tintas,IQUINE,10
tinta esmaltada alto brilho dialine seca rapido ouro antigo iquine,42.9,tintas,IQUINE,10
silicone spray lavanda mlg incolor chemicolor,15.9,complementos,CHEMICOLOR,2
textura acrilica branco neve iquine,189.9,complementos,IQUINE,2
textura acrilica para paredes e tetos rustica fosca branco coral,199.9,complementos,CORAL,2
tinta esmaltada alto brilho dialine seca rapido colorado iquine,69.9,tintas,IQUINE,10
textura acrilica branco geloiquine,199.9,complementos,IQUINE,2
tinta esmalte alto brilho dialine seca rapido amarelo caterpillar iquine,139.9,tintas,IQUINE,10
tinta esmalte alto brilho dialine seca rapido verde folha iquine,139.9,tintas,IQUINE,10
tinta esmalte alto brilho dialine seca rapido perola iquine,139.9,tintas,IQUINE,10
tinta esmalte alto brilho dialine seca rapido azul franca iquine,139.9,tintas,IQUINE,10
tinta esmalte alto brilho dialine seca rapido creme iquine,139.9,tintas,IQUINE,10
tinta esmalte alto brilho dialine seca rapido marrom tabaco iquine,139.9,tintas,IQUINE,10
tinta esmalte alto brilho dialine seca rapido azul del rey iquine,139.9,tintas,IQUINE,10
